2008,10,9,TSO,BUY,100
2008,10,16,TSO,SELL,100
2008,10,15,TSO,BUY,100
2008,10,22,TSO,SELL,100
2008,10,22,TSO,BUY,100
2008,10,29,TSO,SELL,100
2008,10,24,TSO,BUY,100
2008,10,31,TSO,SELL,100
2008,11,5,TSO,BUY,100
2008,11,12,TSO,SELL,100
2008,11,12,TSO,BUY,100
2008,11,19,TSO,SELL,100
2008,11,17,TSO,BUY,100
2008,11,24,TSO,SELL,100
2009,3,9,TWC,BUY,100
2009,3,16,TWC,SELL,100
2008,10,10,TWX,BUY,100
2008,10,17,TWX,SELL,100
2008,10,15,TWX,BUY,100
2008,10,22,TWX,SELL,100
2008,10,22,TWX,BUY,100
2008,10,29,TWX,SELL,100
2008,10,29,TWX,BUY,100
2008,11,5,TWX,SELL,100
2008,11,3,TWX,BUY,100
2008,11,10,TWX,SELL,100
2008,11,6,TWX,BUY,100
2008,11,13,TWX,SELL,100
2008,11,10,TWX,BUY,100
2008,11,17,TWX,SELL,100
2008,12,15,TWX,BUY,100
2008,12,22,TWX,SELL,100
2008,12,22,TWX,BUY,100
2008,12,30,TWX,SELL,100
2009,1,12,TWX,BUY,100
2009,1,20,TWX,SELL,100
2009,1,29,TWX,BUY,100
2009,2,5,TWX,SELL,100
2009,1,29,TXT,BUY,100
2009,2,5,TXT,SELL,100
2009,6,18,TXT,BUY,100
2009,6,25,TXT,SELL,100
2009,7,2,TXT,BUY,100
2009,7,10,TXT,SELL,100
2008,11,20,UNM,BUY,100
2008,11,28,UNM,SELL,100
2009,2,23,UNM,BUY,100
2009,3,2,UNM,SELL,100
2009,3,2,UNM,BUY,100
2009,3,9,UNM,SELL,100
2009,3,5,USB,BUY,100
2009,3,12,USB,SELL,100
2008,11,20,WDC,BUY,100
2008,11,28,WDC,SELL,100
2009,3,4,WFC,BUY,100
2009,3,11,WFC,SELL,100
2008,11,10,WFM,BUY,100
2008,11,17,WFM,SELL,100
2008,12,1,WFM,BUY,100
2008,12,8,WFM,SELL,100
2008,12,19,WFM,BUY,100
2008,12,29,WFM,SELL,100
2009,2,13,WFM,BUY,100
2009,2,23,WFM,SELL,100
2008,10,7,WIN,BUY,100
2008,10,14,WIN,SELL,100
2009,10,1,WIN,BUY,100
2009,10,8,WIN,SELL,100
2009,10,23,WIN,BUY,100
2009,10,30,WIN,SELL,100
2009,11,12,WIN,BUY,100
2009,11,19,WIN,SELL,100
2009,11,30,WIN,BUY,100
2009,12,7,WIN,SELL,100
2009,3,5,WMB,BUY,100
2009,3,12,WMB,SELL,100
2008,10,8,WYN,BUY,100
2008,10,15,WYN,SELL,100
2008,10,14,WYN,BUY,100
2008,10,21,WYN,SELL,100
2009,4,27,WYN,BUY,100
2009,5,4,WYN,SELL,100
2008,10,8,XL,BUY,100
2008,10,15,XL,SELL,100
2008,10,17,XL,BUY,100
2008,10,24,XL,SELL,100
2008,10,22,XL,BUY,100
2008,10,29,XL,SELL,100
2008,10,31,XL,BUY,100
2008,11,7,XL,SELL,100
2008,11,6,XL,BUY,100
2008,11,13,XL,SELL,100
2009,5,12,XL,BUY,100
2009,5,19,XL,SELL,100
2009,5,20,XL,BUY,100
2009,5,28,XL,SELL,100
2009,5,27,XL,BUY,100
2009,6,3,XL,SELL,100
2009,6,3,XL,BUY,100
2009,6,10,XL,SELL,100
2008,10,6,XRX,BUY,100
2008,10,13,XRX,SELL,100
2008,11,19,YHOO,BUY,100
2008,11,26,YHOO,SELL,100
2009,2,19,ZION,BUY,100
2009,2,26,ZION,SELL,100
2009,2,25,ZION,BUY,100
2009,3,4,ZION,SELL,100
2009,2,27,ZION,BUY,100
2009,3,6,ZION,SELL,100
2009,3,20,ZION,BUY,100
2009,3,27,ZION,SELL,100
2009,3,30,ZION,BUY,100
2009,4,6,ZION,SELL,100
2009,4,8,ZION,BUY,100
2009,4,16,ZION,SELL,100
